image name,AP,AP50,AP75,APsmall,APmedium,APlarge,AR1,AR10,AR100,ARsmall,ARmedium,ARlarge
ROW_13483_1.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
0.txt,0.05,0.5,0.0,-1,0.05,-1,0.0,0.1,0.1,-1,0.1,-1
1.txt,0.6504950495049504,1.0,1.0,-1,0.6504950495049504,-1,0.35,0.65,0.65,-1,0.65,-1
10.txt,0.5514851485148516,0.8349834983498351,0.8349834983498351,-1,0.6,0.9,0.3,0.75,0.75,-1,0.6,0.9
100.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
101.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
102.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
103.txt,0.3504950495049505,1.0,0.0,-1,0.3504950495049505,-1,0.15,0.4,0.4,-1,0.4,-1
104.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
105.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
106.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
107.txt,0.7252475247524752,1.0,1.0,-1,-1,0.7252475247524752,0.35,0.75,0.75,-1,-1,0.75
108.txt,0.4504950495049506,0.6666666666666669,0.6666666666666669,-1,-1,0.700990099009901,0.0,0.7,0.7,-1,-1,0.7
109.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
11.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
110.txt,0.600990099009901,1.0,0.504950495049505,-1,0.600990099009901,-1,0.35,0.6,0.6,-1,0.6,-1
111.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
112.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
113.txt,0.7504950495049505,1.0,1.0,-1,0.7504950495049505,-1,0.4,0.75,0.75,-1,0.75,-1
114.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
115.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_13492_15.jpg.txt,0.8009900990099009,1.0,1.0,-1,0.7,0.9,0.45,0.8,0.8,-1,0.7,0.9
ROW_13539_11.jpg.txt,0.601980198019802,1.0,0.504950495049505,-1,0.601980198019802,-1,0.4,0.6,0.6,-1,0.6,-1
ROW_13561_7.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_1363_14.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_13659_8.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_13670_1.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_13682_5.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_13739_15.jpg.txt,0.3,1.0,0.0,-1,0.3,-1,0.3,0.3,0.3,-1,0.3,-1
ROW_1373_15.jpg.txt,0.05,0.5,0.0,-1,0.05,-1,0.0,0.1,0.1,-1,0.1,-1
ROW_13833_15.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_13844_9.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_13886_8.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_13976_11.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_14019_1.jpg.txt,0.7504950495049505,1.0,1.0,-1,0.9,0.7,0.35,0.8,0.8,-1,0.9,0.7
ROW_14047_1.jpg.txt,0.7168316831683168,1.0,1.0,-1,0.7252475247524752,0.7,0.2333333333333333,0.7333333333333333,0.7333333333333333,-1,0.75,0.7
ROW_14068_11.jpg.txt,0.700990099009901,1.0,1.0,-1,0.700990099009901,-1,0.4,0.7,0.7,-1,0.7,-1
ROW_14074_7.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_14109_7.jpg.txt,0.3,1.0,0.0,-1,0.3,-1,0.3,0.3,0.3,-1,0.3,-1
ROW_1410_7.jpg.txt,0.6504950495049504,1.0,1.0,-1,0.6504950495049504,-1,0.35,0.65,0.65,-1,0.65,-1
ROW_1422_4.jpg.txt,0.5495049504950495,1.0,0.6633663366336634,-1,0.5495049504950495,-1,0.2,0.5666666666666667,0.5666666666666667,-1,0.5666666666666667,-1
ROW_1444_15.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.4,0.8,0.8,-1,0.8,-1
ROW_1451_4.jpg.txt,0.5475247524752476,0.6633663366336634,0.6633663366336634,-1,0.5475247524752476,-1,0.26666666666666666,0.5666666666666667,0.5666666666666667,-1,0.5666666666666667,-1
ROW_1481_15.jpg.txt,0.16831683168316833,0.33663366336633666,0.0,-1,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,-1,0.0,0.5
ROW_1489_2.jpg.txt,0.45247524752475243,0.8349834983498351,0.504950495049505,-1,0.45247524752475243,-1,0.35,0.5,0.5,-1,0.5,-1
ROW_1504_5.jpg.txt,0.3,0.5,0.5,-1,0.3,-1,0.0,0.6,0.6,-1,0.6,-1
ROW_1516_2.jpg.txt,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1
ROW_1566_2.jpg.txt,0.0,0.0,0.0,-1,0.0,-1,0.0,0.0,0.0,-1,0.0,-1
ROW_1614_7.jpg.txt,0.6504950495049504,1.0,1.0,-1,0.6504950495049504,-1,0.35,0.65,0.65,-1,0.65,-1
ROW_1651_1.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_1927_14.jpg.txt,0.35,0.5,0.5,-1,0.35,-1,0.0,0.7,0.7,-1,0.7,-1
ROW_2113_9.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_2114_9.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_2279_15.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_12026_6.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_12039_3.jpg.txt,0.6252475247524752,1.0,1.0,-1,0.6252475247524752,-1,0.3,0.65,0.65,-1,0.65,-1
ROW_12050_4.jpg.txt,0.9,1.0,1.0,-1,0.9,-1,0.45,0.9,0.9,-1,0.9,-1
ROW_12062_12.jpg.txt,0.25,0.5,0.0,-1,-1,0.5,0.0,0.5,0.5,-1,-1,0.5
ROW_12088_12.jpg.txt,0.35346534653465345,0.504950495049505,0.504950495049505,-1,0.35346534653465345,-1,0.35,0.35,0.35,-1,0.35,-1
ROW_12126_8.jpg.txt,0.8,1.0,1.0,-1,0.8,0.8,0.4,0.8,0.8,-1,0.8,0.8
ROW_12134_3.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_12144_14.jpg.txt,0.2524752475247525,0.504950495049505,0.0,-1,-1,0.2524752475247525,0.25,0.25,0.25,-1,-1,0.25
ROW_12183_8.jpg.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
ROW_12199_9.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_12321_10.jpg.txt,0.600990099009901,1.0,0.504950495049505,-1,0.600990099009901,-1,0.35,0.6,0.6,-1,0.6,-1
ROW_12332_8.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_12349_2.jpg.txt,0.2524752475247525,0.504950495049505,0.0,0.0,0.5,-1,0.25,0.25,0.25,0.0,0.5,-1
ROW_12352_6.jpg.txt,0.15148514851485148,0.504950495049505,0.0,0.0,0.3,-1,0.15,0.15,0.15,0.0,0.3,-1
ROW_12434_4.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_12441_5.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_12479_1.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_12568_1.jpg.txt,0.2,1.0,0.0,-1,0.2,-1,0.2,0.2,0.2,-1,0.2,-1
ROW_12625_4.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_1262_10.jpg.txt,0.42524752475247524,1.0,0.0,-1,0.45049504950495045,-1,0.2,0.45,0.45,-1,0.45,-1
ROW_12685_15.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_12758_1.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_12768_3.jpg.txt,0.43168316831683173,0.6633663366336634,0.6633663366336634,-1,0.0,0.6504950495049504,0.2333333333333333,0.4333333333333333,0.4333333333333333,-1,0.0,0.65
ROW_12791_6.jpg.txt,0.4854785478547855,0.8349834983498351,0.504950495049505,-1,0.4854785478547855,-1,0.35,0.55,0.55,-1,0.55,-1
ROW_12813_14.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_12824_15.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_12920_5.jpg.txt,0.6336633663366337,1.0,1.0,-1,0.6,0.8,0.2,0.6666666666666666,0.6666666666666666,-1,0.6,0.8
ROW_12922_13.jpg.txt,0.6252475247524752,1.0,1.0,-1,0.6252475247524752,-1,0.3,0.65,0.65,-1,0.65,-1
ROW_12930_9.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_12984_5.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_13023_15.jpg.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
ROW_13100_12.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_13166_13.jpg.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
ROW_13184_4.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_13256_2.jpg.txt,0.4666666666666668,0.6666666666666669,0.6666666666666669,-1,0.7,-1,0.0,0.7,0.7,-1,0.7,-1
ROW_13277_15.jpg.txt,0.5514851485148516,0.8349834983498351,0.8349834983498351,-1,0.6,0.9,0.3,0.75,0.75,-1,0.6,0.9
ROW_13290_8.jpg.txt,0.300990099009901,0.6633663366336634,0.33663366336633666,0.0,0.2,0.7,0.2333333333333333,0.3,0.3,0.0,0.2,0.7
ROW_13293_1.jpg.txt,0.6,1.0,0.5544554455445546,-1,0.4757425742574258,0.8,0.26666666666666666,0.6333333333333333,0.6333333333333333,-1,0.55,0.8
ROW_13305_2.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_13308_11.jpg.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
ROW_13390_5.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_13400_8.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_13403_12.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
116.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
135.txt,0.5,1.0,0.0,-1,-1,0.5,0.5,0.5,0.5,-1,-1,0.5
154.txt,0.6158415841584158,1.0,0.6633663366336634,-1,-1,0.6158415841584158,0.2333333333333333,0.6333333333333333,0.6333333333333333,-1,-1,0.6333333333333333
173.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
192.txt,0.35,0.5,0.5,-1,0.35,-1,0.0,0.7,0.7,-1,0.7,-1
210.txt,0.403960396039604,0.504950495049505,0.504950495049505,-1,0.0,0.8,0.4,0.4,0.4,-1,0.0,0.8
23.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
249.txt,0.3,1.0,0.0,0.3,0.3,-1,0.15,0.3,0.3,0.3,0.3,-1
27.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
289.txt,0.6,1.0,1.0,0.6,-1,-1,0.6,0.6,0.6,0.6,-1,-1
307.txt,0.8,1.0,1.0,-1,0.8,-1,0.4,0.8,0.8,-1,0.8,-1
326.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
345.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
364.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
383.txt,0.5262376237623763,1.0,0.2524752475247525,-1,0.5262376237623763,-1,0.2,0.65,0.65,-1,0.65,-1
401.txt,0.30297029702970296,0.504950495049505,0.504950495049505,-1,0.30297029702970296,-1,0.3,0.3,0.3,-1,0.3,-1
420.txt,0.35346534653465345,0.504950495049505,0.504950495049505,-1,0.35346534653465345,-1,0.35,0.35,0.35,-1,0.35,-1
44.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
46.txt,0.35346534653465345,0.504950495049505,0.504950495049505,-1,0.0,0.7,0.35,0.35,0.35,-1,0.0,0.7
479.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
65.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
9.txt,0.4666666666666668,0.6666666666666669,0.6666666666666669,-1,0.7,-1,0.0,0.7,0.7,-1,0.7,-1
ROW_10365_12.jpg.txt,0.7504950495049505,1.0,1.0,-1,0.7504950495049505,-1,0.4,0.75,0.75,-1,0.75,-1
ROW_1097_5.jpg.txt,0.4757425742574258,1.0,0.2524752475247525,-1,0.4757425742574258,-1,0.2,0.55,0.55,-1,0.55,-1
ROW_11390_8.jpg.txt,0.6326732673267327,1.0,0.6633663366336634,-1,0.6326732673267327,-1,0.2333333333333333,0.6333333333333333,0.6333333333333333,-1,0.6333333333333333,-1
ROW_12009_12.jpg.txt,0.35346534653465345,0.504950495049505,0.504950495049505,-1,0.0,0.7,0.35,0.35,0.35,-1,0.0,0.7
ROW_12624_15.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_11433_5.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_11476_13.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_11529_3.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_11602_5.jpg.txt,0.403960396039604,0.504950495049505,0.504950495049505,0.0,0.8,-1,0.4,0.4,0.4,0.0,0.8,-1
ROW_11643_9.jpg.txt,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,-1,-1,0.0
ROW_11660_12.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_11670_1.jpg.txt,0.4544554455445544,0.504950495049505,0.504950495049505,-1,0.4544554455445544,-1,0.45,0.45,0.45,-1,0.45,-1
ROW_11678_3.jpg.txt,0.7504950495049505,1.0,1.0,-1,0.7504950495049505,-1,0.4,0.75,0.75,-1,0.75,-1
ROW_11739_15.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_11810_8.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_11838_3.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_11914_5.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_11915_15.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_11935_7.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_11947_5.jpg.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
ROW_11972_7.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_11980_9.jpg.txt,0.5349009900990099,0.6905940594059405,0.6905940594059405,-1,0.35346534653465345,0.8009900990099009,0.225,0.575,0.575,-1,0.35,0.8
ROW_10369_15.jpg.txt,0.7504950495049505,1.0,1.0,-1,0.7504950495049505,-1,0.4,0.75,0.75,-1,0.75,-1
ROW_10474_2.jpg.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
ROW_10490_5.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_10497_15.jpg.txt,0.6504950495049504,1.0,1.0,-1,0.6504950495049504,-1,0.35,0.65,0.65,-1,0.65,-1
ROW_10511_11.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.3,0.6,0.6,-1,0.6,-1
ROW_10556_5.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_10594_8.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_10671_3.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_10757_9.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_10799_7.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_10812_7.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_10821_15.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_10860_5.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_10880_12.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_10920_15.jpg.txt,0.3504950495049505,1.0,0.0,-1,0.3504950495049505,-1,0.15,0.4,0.4,-1,0.4,-1
ROW_10937_7.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_10996_8.jpg.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
ROW_10999_1.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
ROW_11051_6.jpg.txt,0.7252475247524752,1.0,1.0,-1,-1,0.7252475247524752,0.35,0.75,0.75,-1,-1,0.75
ROW_11084_9.jpg.txt,0.4504950495049506,0.6666666666666669,0.6666666666666669,-1,-1,0.700990099009901,0.0,0.7,0.7,-1,-1,0.7
ROW_11098_12.jpg.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
ROW_11137_2.jpg.txt,0.600990099009901,1.0,0.504950495049505,-1,0.600990099009901,-1,0.35,0.6,0.6,-1,0.6,-1
ROW_1114_13.jpg.txt,0.700990099009901,1.0,1.0,-1,0.700990099009901,-1,0.4,0.7,0.7,-1,0.7,-1
ROW_1116_10.jpg.txt,0.5844884488448846,0.8349834983498351,0.8349834983498351,-1,0.5844884488448846,-1,0.35,0.7,0.7,-1,0.7,-1
ROW_1117_10.jpg.txt,0.3501650165016502,0.6666666666666669,0.16831683168316833,-1,0.35858085808580864,-1,0.0,0.55,0.55,-1,0.55,-1
ROW_11206_9.jpg.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
ROW_11216_2.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_11245_4.jpg.txt,0.7504950495049505,1.0,1.0,-1,0.7504950495049505,-1,0.4,0.75,0.75,-1,0.75,-1
ROW_11257_7.jpg.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
ROW_11273_1.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_11283_10.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_11289_2.jpg.txt,0.9,1.0,1.0,-1,0.9,-1,0.9,0.9,0.9,-1,0.9,-1
ROW_11345_7.jpg.txt,0.5757425742574258,1.0,0.2524752475247525,-1,0.5757425742574258,-1,0.25,0.65,0.65,-1,0.65,-1
ROW_1134_8.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_11367_7.jpg.txt,0.31716171617161715,0.6039603960396039,0.2079207920792079,0.0,0.39471947194719476,-1,0.14,0.32,0.32,0.0,0.4,-1
ROW_11368_1.jpg.txt,0.35346534653465345,0.504950495049505,0.504950495049505,-1,0.35346534653465345,-1,0.175,0.35,0.35,-1,0.35,-1
ROW_11369_6.jpg.txt,0.35346534653465345,0.504950495049505,0.504950495049505,-1,0.35346534653465345,-1,0.35,0.35,0.35,-1,0.35,-1
ROW_2316_1.jpg.txt,0.35346534653465345,0.504950495049505,0.504950495049505,0.0,0.7,-1,0.35,0.35,0.35,0.0,0.7,-1
ROW_2390_12.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_2410_2.jpg.txt,0.5,1.0,0.0,-1,-1,0.5,0.5,0.5,0.5,-1,-1,0.5
ROW_2457_4.jpg.txt,0.27574257425742577,1.0,0.0,-1,0.27574257425742577,-1,0.1,0.35,0.35,-1,0.35,-1
ROW_2496_2.jpg.txt,0.5171617161716173,0.6666666666666669,0.6666666666666669,-1,0.8009900990099009,-1,0.0,0.8,0.8,-1,0.8,-1
ROW_2503_6.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_2540_6.jpg.txt,0.8,1.0,1.0,-1,-1,0.8,0.8,0.8,0.8,-1,-1,0.8
ROW_2595_14.jpg.txt,0.2,1.0,0.0,-1,-1,0.2,0.2,0.2,0.2,-1,-1,0.2
ROW_2619_14.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_2621_11.jpg.txt,0.4,1.0,0.0,-1,0.4,-1,0.4,0.4,0.4,-1,0.4,-1
ROW_2657_10.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_2663_15.jpg.txt,0.700990099009901,1.0,1.0,-1,0.700990099009901,-1,0.4,0.7,0.7,-1,0.7,-1
ROW_2674_6.jpg.txt,0.45049504950495045,1.0,0.16831683168316833,-1,0.45049504950495045,-1,0.13333333333333333,0.5,0.5,-1,0.5,-1
ROW_2688_15.jpg.txt,0.133993399339934,0.6666666666666669,0.0,-1,0.200990099009901,-1,0.0,0.3,0.3,-1,0.3,-1
ROW_2726_5.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_2736_8.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_9074_1.jpg.txt,0.9,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,-1,0.9
ROW_9082_7.jpg.txt,0.7252475247524752,1.0,1.0,-1,0.7252475247524752,-1,0.35,0.75,0.75,-1,0.75,-1
ROW_9168_9.jpg.txt,0.4673267326732673,1.0,0.33663366336633666,-1,0.4673267326732673,-1,0.2,0.4666666666666667,0.4666666666666667,-1,0.4666666666666667,-1
ROW_9171_15.jpg.txt,0.6,1.0,1.0,-1,0.6,-1,0.6,0.6,0.6,-1,0.6,-1
ROW_9192_11.jpg.txt,0.42524752475247524,1.0,0.0,-1,0.42524752475247524,-1,0.2,0.45,0.45,-1,0.45,-1
ROW_9237_11.jpg.txt,0.8,1.0,1.0,-1,0.8,-1,0.8,0.8,0.8,-1,0.8,-1
ROW_9249_7.jpg.txt,0.8504950495049505,1.0,1.0,-1,0.9,0.8,0.45,0.85,0.85,-1,0.9,0.8
ROW_9261_11.jpg.txt,0.7504950495049505,1.0,1.0,-1,-1,0.7504950495049505,0.35,0.8,0.8,-1,-1,0.8
ROW_9310_1.jpg.txt,0.467986798679868,0.8349834983498351,0.504950495049505,-1,-1,0.5504950495049504,0.3,0.55,0.55,-1,-1,0.55
ROW_9327_14.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_9340_15.jpg.txt,0.4919141914191421,0.6666666666666669,0.6666666666666669,-1,0.35,0.8,0.0,0.75,0.75,-1,0.7,0.8
ROW_9380_1.jpg.txt,0.6158415841584158,1.0,0.6633663366336634,-1,-1,0.6158415841584158,0.2333333333333333,0.6333333333333333,0.6333333333333333,-1,-1,0.6333333333333333
ROW_9388_15.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_9452_9.jpg.txt,0.6,1.0,1.0,-1,-1,0.6,0.6,0.6,0.6,-1,-1,0.6
ROW_9455_12.jpg.txt,0.6252475247524752,1.0,1.0,-1,0.6,0.7,0.3,0.65,0.65,-1,0.6,0.7
ROW_9462_11.jpg.txt,0.8009900990099009,1.0,1.0,-1,0.7,0.9,0.45,0.8,0.8,-1,0.7,0.9
ROW_946_10.jpg.txt,0.5,1.0,0.0,-1,0.5,-1,0.5,0.5,0.5,-1,0.5,-1
ROW_9550_15.jpg.txt,0.5504950495049504,1.0,0.504950495049505,-1,0.6,0.5,0.3,0.55,0.55,-1,0.6,0.5
ROW_9552_1.jpg.txt,0.5775577557755776,1.0,0.5544554455445546,-1,0.5775577557755776,-1,0.2333333333333333,0.6333333333333333,0.6333333333333333,-1,0.6333333333333333,-1
ROW_9556_2.jpg.txt,0.4663366336633663,1.0,0.4422442244224422,-1,0.4663366336633663,-1,0.1,0.5666666666666667,0.5666666666666667,-1,0.5666666666666667,-1
ROW_9571_15.jpg.txt,0.0,0.0,0.0,-1,0.0,-1,0.0,0.0,0.0,-1,0.0,-1
ROW_9623_1.jpg.txt,0.7,1.0,1.0,-1,0.7,-1,0.7,0.7,0.7,-1,0.7,-1
ROW_9646_1.jpg.txt,0.7,1.0,1.0,-1,-1,0.7,0.7,0.7,0.7,-1,-1,0.7
